slice_name,condition_id,condition_label,target_id,target_label,prompt_text,repeat_index,winner_candidate_id,winner_selected,round_index,candidate_id,candidate_index,sampler_role,image_path,clip_score,siglip_score,dinov2_score,lpips_score,oracle_score
caption_source_slice,human_caption,Human caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,A black and brown dog is walking in the water and looking at the camera .,1,cand_4aa21eb83996,False,3,cand_d587e3c0f6a3,2,refine,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\human_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_d587e3c0f6a3.png,0.773326,0.824787,0.139664,0.747515,0.2538029316924001
caption_source_slice,human_caption,Human caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,A black and brown dog is walking in the water and looking at the camera .,1,cand_4aa21eb83996,False,3,cand_e2edfa1d3d73,3,orthogonal,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\human_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_e2edfa1d3d73.png,0.803937,0.812798,0.151635,0.754092,0.2792965716771356
caption_source_slice,human_caption,Human caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,A black and brown dog is walking in the water and looking at the camera .,1,cand_fb46818e8f14,True,4,cand_fb46818e8f14,0,incumbent,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\human_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_d7f26850d1af.png,0.853914,0.84552,0.039016,0.673997,0.7999999999999999
caption_source_slice,human_caption,Human caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,A black and brown dog is walking in the water and looking at the camera .,1,cand_fb46818e8f14,False,4,cand_5464c08c2aad,1,exploit,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\human_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_5464c08c2aad.png,0.751312,0.73714,0.101903,0.796163,0.10206407112240923
caption_source_slice,human_caption,Human caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,A black and brown dog is walking in the water and looking at the camera .,1,cand_fb46818e8f14,False,4,cand_93a480f5cff6,2,refine,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\human_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_93a480f5cff6.png,0.81304,0.788018,0.117101,0.774787,0.47607989376647275
caption_source_slice,human_caption,Human caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,A black and brown dog is walking in the water and looking at the camera .,1,cand_fb46818e8f14,False,4,cand_e7870537000c,3,orthogonal,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\human_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_e7870537000c.png,0.740432,0.759764,0.222606,0.697571,0.38367905839548155
caption_source_slice,blip_standard_caption,BLIP caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with a frisbee in it ' s mouth,1,cand_6f675caf131a,False,1,cand_a2a004deedd9,0,baseline_prompt,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_standard_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_a2a004deedd9.png,0.788287,0.71613,0.085892,0.708744,0.17511061117360352
caption_source_slice,blip_standard_caption,BLIP caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with a frisbee in it ' s mouth,1,cand_6f675caf131a,True,1,cand_6f675caf131a,1,exploit,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_standard_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_6f675caf131a.png,0.807856,0.789443,0.257407,0.772543,0.8499999999999999
caption_source_slice,blip_standard_caption,BLIP caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with a frisbee in it ' s mouth,1,cand_6f675caf131a,False,1,cand_76a22ca634b1,2,refine,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_standard_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_76a22ca634b1.png,0.798375,0.760939,0.214842,0.754491,0.5663601166292366
caption_source_slice,blip_standard_caption,BLIP caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with a frisbee in it ' s mouth,1,cand_6f675caf131a,False,1,cand_5c3f2faa2988,3,orthogonal,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_standard_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_5c3f2faa2988.png,0.795568,0.709433,0.181856,0.756745,0.2792686217569733
caption_source_slice,blip_standard_caption,BLIP caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with a frisbee in it ' s mouth,1,cand_3b585d112b8b,True,2,cand_3b585d112b8b,0,incumbent,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_standard_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_6f675caf131a.png,0.807856,0.789443,0.257407,0.772543,0.7709597235373232
caption_source_slice,blip_standard_caption,BLIP caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with a frisbee in it ' s mouth,1,cand_3b585d112b8b,False,2,cand_7c602895c2c1,1,exploit,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_standard_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_7c602895c2c1.png,0.7164,0.813588,0.216557,0.808301,0.46253685557201224
caption_source_slice,blip_standard_caption,BLIP caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with a frisbee in it ' s mouth,1,cand_3b585d112b8b,False,2,cand_fb6852698709,2,refine,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_standard_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_fb6852698709.png,0.787547,0.746469,0.039326,0.745602,0.35827041953215244
caption_source_slice,blip_standard_caption,BLIP caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with a frisbee in it ' s mouth,1,cand_3b585d112b8b,False,2,cand_5121b5fd63b8,3,orthogonal,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_standard_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_5121b5fd63b8.png,0.81842,0.776656,0.112701,0.725937,0.7022175378597856
caption_source_slice,blip_standard_caption,BLIP caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with a frisbee in it ' s mouth,1,cand_49e4920643d1,False,3,cand_66b4bfc55a6f,0,incumbent,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_standard_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_6f675caf131a.png,0.807856,0.789443,0.257407,0.772543,0.7406678269609378
caption_source_slice,blip_standard_caption,BLIP caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with a frisbee in it ' s mouth,1,cand_49e4920643d1,False,3,cand_21f6b03e348c,1,exploit,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_standard_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_21f6b03e348c.png,0.794823,0.770895,0.068323,0.756971,0.22699332910642883
caption_source_slice,blip_standard_caption,BLIP caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with a frisbee in it ' s mouth,1,cand_49e4920643d1,True,3,cand_49e4920643d1,2,refine,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_standard_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_49e4920643d1.png,0.843966,0.782917,0.164103,0.737218,0.795756311552693
caption_source_slice,blip_standard_caption,BLIP caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with a frisbee in it ' s mouth,1,cand_49e4920643d1,False,3,cand_a73a19aed682,3,orthogonal,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_standard_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_a73a19aed682.png,0.764799,0.784576,0.203913,0.790371,0.3646976626271845
caption_source_slice,blip_standard_caption,BLIP caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with a frisbee in it ' s mouth,1,cand_fb0bb2b6c0b9,True,4,cand_fb0bb2b6c0b9,0,incumbent,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_standard_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_49e4920643d1.png,0.843966,0.782917,0.164103,0.737218,0.8388957033286965
caption_source_slice,blip_standard_caption,BLIP caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with a frisbee in it ' s mouth,1,cand_fb0bb2b6c0b9,False,4,cand_1f629920d6e8,1,exploit,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_standard_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_1f629920d6e8.png,0.785288,0.807487,0.181309,0.768854,0.626675829680119
caption_source_slice,blip_standard_caption,BLIP caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with a frisbee in it ' s mouth,1,cand_fb0bb2b6c0b9,False,4,cand_cab5f0f24c7f,2,refine,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_standard_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_cab5f0f24c7f.png,0.758402,0.742615,0.108833,0.745531,0.11497233068344603
caption_source_slice,blip_standard_caption,BLIP caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with a frisbee in it ' s mouth,1,cand_fb0bb2b6c0b9,False,4,cand_2bcf1cfa6ca3,3,orthogonal,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_standard_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_2bcf1cfa6ca3.png,0.803246,0.789715,0.115842,0.772817,0.42058973768996516
caption_source_slice,blip_detailed_caption,BLIP selected detailed caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with it ' s head above the water,1,cand_bcb7816a7ad4,False,1,cand_92f72f117f5d,0,baseline_prompt,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_detailed_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_92f72f117f5d.png,0.812948,0.747858,0.140364,0.767535,0.2867905224883348
caption_source_slice,blip_detailed_caption,BLIP selected detailed caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with it ' s head above the water,1,cand_bcb7816a7ad4,False,1,cand_eb64c5f15b71,1,exploit,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_detailed_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_eb64c5f15b71.png,0.822328,0.803659,0.131111,0.728241,0.5785489826158483
caption_source_slice,blip_detailed_caption,BLIP selected detailed caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with it ' s head above the water,1,cand_bcb7816a7ad4,False,1,cand_682ff19b6ad9,2,refine,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_detailed_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_682ff19b6ad9.png,0.793078,0.790316,0.129618,0.770946,0.3571781027908162
caption_source_slice,blip_detailed_caption,BLIP selected detailed caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with it ' s head above the water,1,cand_bcb7816a7ad4,True,1,cand_bcb7816a7ad4,3,orthogonal,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_detailed_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_bcb7816a7ad4.png,0.876043,0.817677,0.055269,0.598442,0.7999999999999999
caption_source_slice,blip_detailed_caption,BLIP selected detailed caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with it ' s head above the water,1,cand_4591c5ad6e66,False,2,cand_3fe110969702,0,incumbent,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_detailed_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_bcb7816a7ad4.png,0.876043,0.817677,0.055269,0.598442,0.6841558938865846
caption_source_slice,blip_detailed_caption,BLIP selected detailed caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with it ' s head above the water,1,cand_4591c5ad6e66,False,2,cand_ddc2232066fe,1,exploit,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_detailed_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_ddc2232066fe.png,0.87345,0.746522,0.195082,0.748355,0.4746926644912327
caption_source_slice,blip_detailed_caption,BLIP selected detailed caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with it ' s head above the water,1,cand_4591c5ad6e66,False,2,cand_8d0c76ce328e,2,refine,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_detailed_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_8d0c76ce328e.png,0.803849,0.754816,0.103983,0.679744,0.1478825539120223
caption_source_slice,blip_detailed_caption,BLIP selected detailed caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with it ' s head above the water,1,cand_4591c5ad6e66,True,2,cand_4591c5ad6e66,3,orthogonal,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_detailed_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_4591c5ad6e66.png,0.880878,0.850083,0.231752,0.701549,0.896833163234676
caption_source_slice,blip_detailed_caption,BLIP selected detailed caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with it ' s head above the water,1,cand_32386b0381dd,True,3,cand_32386b0381dd,0,incumbent,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_detailed_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_4591c5ad6e66.png,0.880878,0.850083,0.231752,0.701549,0.9999999999999999
caption_source_slice,blip_detailed_caption,BLIP selected detailed caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with it ' s head above the water,1,cand_32386b0381dd,False,3,cand_dd845dd65a73,1,exploit,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_detailed_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_dd845dd65a73.png,0.846222,0.808138,0.108251,0.731158,0.3232733192600207
caption_source_slice,blip_detailed_caption,BLIP selected detailed caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with it ' s head above the water,1,cand_32386b0381dd,False,3,cand_857edc94a0b7,2,refine,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_detailed_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_857edc94a0b7.png,0.78638,0.786648,0.207046,0.723139,0.20061507965233422
caption_source_slice,blip_detailed_caption,BLIP selected detailed caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with it ' s head above the water,1,cand_32386b0381dd,False,3,cand_d2e6e72b6767,3,orthogonal,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_detailed_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_d2e6e72b6767.png,0.843674,0.839549,0.143736,0.731064,0.5203278955399934
caption_source_slice,blip_detailed_caption,BLIP selected detailed caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with it ' s head above the water,1,cand_73035aac9038,True,4,cand_73035aac9038,0,incumbent,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_detailed_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_4591c5ad6e66.png,0.880878,0.850083,0.231752,0.701549,0.8660482070635712
caption_source_slice,blip_detailed_caption,BLIP selected detailed caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with it ' s head above the water,1,cand_73035aac9038,False,4,cand_cee9a2536200,1,exploit,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_detailed_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_cee9a2536200.png,0.775261,0.750351,0.26434,0.62173,0.3240592461849048
caption_source_slice,blip_detailed_caption,BLIP selected detailed caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with it ' s head above the water,1,cand_73035aac9038,False,4,cand_1a67d982a0fb,2,refine,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_detailed_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_1a67d982a0fb.png,0.856461,0.799216,0.034567,0.765419,0.41607439952859326
caption_source_slice,blip_detailed_caption,BLIP selected detailed caption,flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an,A black and brown dog is walking in the water and looking at the camera .,there is a dog that is swimming in the water with it ' s head above the water,1,cand_73035aac9038,False,4,cand_7f6c2b8298d5,3,orthogonal,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\blip_detailed_caption\flickr8k_03_a_black_and_brown_dog_is_walking_in_the_water_an\repeat_1\runtime\artifacts\cand_7f6c2b8298d5.png,0.823406,0.821216,0.298584,0.753766,0.5848769116857295
caption_source_slice,human_caption,Human caption,flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball,A basketball player preparing to shoot the ball,A basketball player preparing to shoot the ball,1,cand_98530327e8d5,False,1,cand_0f3ab07d26f3,0,baseline_prompt,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\human_caption\flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball\repeat_1\runtime\artifacts\cand_0f3ab07d26f3.png,0.748998,0.740951,0.654477,0.633658,0.980599096414492
caption_source_slice,human_caption,Human caption,flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball,A basketball player preparing to shoot the ball,A basketball player preparing to shoot the ball,1,cand_98530327e8d5,False,1,cand_c80e2df15cdc,1,exploit,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\human_caption\flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball\repeat_1\runtime\artifacts\cand_c80e2df15cdc.png,0.44313,0.496215,0.260802,0.71148,0.03770542892466794
caption_source_slice,human_caption,Human caption,flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball,A basketball player preparing to shoot the ball,A basketball player preparing to shoot the ball,1,cand_98530327e8d5,True,1,cand_98530327e8d5,2,refine,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\human_caption\flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball\repeat_1\runtime\artifacts\cand_98530327e8d5.png,0.756559,0.747464,0.661469,0.634468,0.9986467522052926
caption_source_slice,human_caption,Human caption,flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball,A basketball player preparing to shoot the ball,A basketball player preparing to shoot the ball,1,cand_98530327e8d5,False,1,cand_b29c34cd23a4,3,orthogonal,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\human_caption\flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball\repeat_1\runtime\artifacts\cand_b29c34cd23a4.png,0.519153,0.585139,0.22185,0.723442,0.1910717219814705
caption_source_slice,human_caption,Human caption,flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball,A basketball player preparing to shoot the ball,A basketball player preparing to shoot the ball,1,cand_e9961e6a79ce,True,2,cand_e9961e6a79ce,0,incumbent,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\human_caption\flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball\repeat_1\runtime\artifacts\cand_98530327e8d5.png,0.756559,0.747464,0.661469,0.634468,0.9966395278946504
caption_source_slice,human_caption,Human caption,flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball,A basketball player preparing to shoot the ball,A basketball player preparing to shoot the ball,1,cand_e9961e6a79ce,False,2,cand_b2f67e309ff5,1,exploit,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\human_caption\flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball\repeat_1\runtime\artifacts\cand_b2f67e309ff5.png,0.663755,0.693176,0.64477,0.682241,0.2338665901107378
caption_source_slice,human_caption,Human caption,flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball,A basketball player preparing to shoot the ball,A basketball player preparing to shoot the ball,1,cand_e9961e6a79ce,False,2,cand_481cd3af378e,2,refine,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\human_caption\flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball\repeat_1\runtime\artifacts\cand_481cd3af378e.png,0.745335,0.739495,0.660804,0.653321,0.8715566211149428
caption_source_slice,human_caption,Human caption,flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball,A basketball player preparing to shoot the ball,A basketball player preparing to shoot the ball,1,cand_e9961e6a79ce,False,2,cand_d326d6565191,3,orthogonal,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\human_caption\flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball\repeat_1\runtime\artifacts\cand_d326d6565191.png,0.682598,0.748079,0.482513,0.707987,0.3710642860221544
caption_source_slice,human_caption,Human caption,flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball,A basketball player preparing to shoot the ball,A basketball player preparing to shoot the ball,1,cand_12d81f52653b,True,3,cand_12d81f52653b,0,incumbent,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\human_caption\flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball\repeat_1\runtime\artifacts\cand_98530327e8d5.png,0.756559,0.747464,0.661469,0.634468,0.84135607496315
caption_source_slice,human_caption,Human caption,flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball,A basketball player preparing to shoot the ball,A basketball player preparing to shoot the ball,1,cand_12d81f52653b,False,3,cand_d39645f04255,1,exploit,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\human_caption\flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball\repeat_1\runtime\artifacts\cand_d39645f04255.png,0.658262,0.702689,0.628081,0.640949,0.13891922081770833
caption_source_slice,human_caption,Human caption,flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball,A basketball player preparing to shoot the ball,A basketball player preparing to shoot the ball,1,cand_12d81f52653b,False,3,cand_cbcaba8ac932,2,refine,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\human_caption\flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball\repeat_1\runtime\artifacts\cand_cbcaba8ac932.png,0.709474,0.74185,0.738533,0.722201,0.5815441003939098
caption_source_slice,human_caption,Human caption,flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball,A basketball player preparing to shoot the ball,A basketball player preparing to shoot the ball,1,cand_12d81f52653b,False,3,cand_16035cbe9c53,3,orthogonal,E:\Projects\StableSteering\paper\results\oracle_caption_metric_extension\runs\caption_source_slice\human_caption\flickr8k_04_a_basketball_player_preparing_to_shoot_the_ball\repeat_1\runtime\artifacts\cand_16035cbe9c53.png,0.747547,0.728927,0.789547,0.669884,0.7831586265959753
