slice_id,policy_id,policy_label,target_id,target_label,session_id,round_id,round_index,candidate_id,candidate_index,sampler_role,score,image_path
feedback_slice,winner_average_winner_only,Winner average + winner only,mountain_lake,Mountain lake landscape,ses_66a206a49357,rnd_f89f6655cabd,2,cand_5ca0b9a71c4d,0,incumbent,0.858373,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\winner_average_winner_only\mountain_lake\runtime\artifacts\cand_111ca9446aad.png
feedback_slice,winner_average_winner_only,Winner average + winner only,mountain_lake,Mountain lake landscape,ses_66a206a49357,rnd_f89f6655cabd,2,cand_12aef42c1027,1,exploit,0.821846,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\winner_average_winner_only\mountain_lake\runtime\artifacts\cand_12aef42c1027.png
feedback_slice,winner_average_winner_only,Winner average + winner only,mountain_lake,Mountain lake landscape,ses_66a206a49357,rnd_f89f6655cabd,2,cand_d73c86f40373,2,refine,0.789381,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\winner_average_winner_only\mountain_lake\runtime\artifacts\cand_d73c86f40373.png
feedback_slice,winner_average_winner_only,Winner average + winner only,mountain_lake,Mountain lake landscape,ses_66a206a49357,rnd_f89f6655cabd,2,cand_b13a4c2be708,3,orthogonal,0.772307,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\winner_average_winner_only\mountain_lake\runtime\artifacts\cand_b13a4c2be708.png
feedback_slice,winner_average_winner_only,Winner average + winner only,mountain_lake,Mountain lake landscape,ses_66a206a49357,rnd_b18f615a1dae,3,cand_c183b2dc3a59,0,incumbent,0.858373,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\winner_average_winner_only\mountain_lake\runtime\artifacts\cand_111ca9446aad.png
feedback_slice,winner_average_winner_only,Winner average + winner only,mountain_lake,Mountain lake landscape,ses_66a206a49357,rnd_b18f615a1dae,3,cand_f411fc9644d0,1,exploit,0.817296,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\winner_average_winner_only\mountain_lake\runtime\artifacts\cand_f411fc9644d0.png
feedback_slice,winner_average_winner_only,Winner average + winner only,mountain_lake,Mountain lake landscape,ses_66a206a49357,rnd_b18f615a1dae,3,cand_46bb0f44d71a,2,refine,0.78161,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\winner_average_winner_only\mountain_lake\runtime\artifacts\cand_46bb0f44d71a.png
feedback_slice,winner_average_winner_only,Winner average + winner only,mountain_lake,Mountain lake landscape,ses_66a206a49357,rnd_b18f615a1dae,3,cand_1e11c1c00d9f,3,orthogonal,0.751346,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\winner_average_winner_only\mountain_lake\runtime\artifacts\cand_1e11c1c00d9f.png
feedback_slice,winner_average_winner_only,Winner average + winner only,mountain_lake,Mountain lake landscape,ses_66a206a49357,rnd_8011baaa5fd8,4,cand_432d6b7cf419,0,incumbent,0.858373,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\winner_average_winner_only\mountain_lake\runtime\artifacts\cand_111ca9446aad.png
feedback_slice,winner_average_winner_only,Winner average + winner only,mountain_lake,Mountain lake landscape,ses_66a206a49357,rnd_8011baaa5fd8,4,cand_489ed3017ad2,1,exploit,0.823705,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\winner_average_winner_only\mountain_lake\runtime\artifacts\cand_489ed3017ad2.png
feedback_slice,winner_average_winner_only,Winner average + winner only,mountain_lake,Mountain lake landscape,ses_66a206a49357,rnd_8011baaa5fd8,4,cand_4e77e1a72126,2,refine,0.834263,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\winner_average_winner_only\mountain_lake\runtime\artifacts\cand_4e77e1a72126.png
feedback_slice,winner_average_winner_only,Winner average + winner only,mountain_lake,Mountain lake landscape,ses_66a206a49357,rnd_8011baaa5fd8,4,cand_8eef10c15eaa,3,orthogonal,0.810675,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\winner_average_winner_only\mountain_lake\runtime\artifacts\cand_8eef10c15eaa.png
feedback_slice,winner_average_winner_only,Winner average + winner only,mountain_lake,Mountain lake landscape,ses_66a206a49357,rnd_e6b3d2f6a312,5,cand_670c26eda6da,0,incumbent,0.858373,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\winner_average_winner_only\mountain_lake\runtime\artifacts\cand_111ca9446aad.png
feedback_slice,winner_average_winner_only,Winner average + winner only,mountain_lake,Mountain lake landscape,ses_66a206a49357,rnd_e6b3d2f6a312,5,cand_4f1e013dd75b,1,exploit,0.752484,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\winner_average_winner_only\mountain_lake\runtime\artifacts\cand_4f1e013dd75b.png
feedback_slice,winner_average_winner_only,Winner average + winner only,mountain_lake,Mountain lake landscape,ses_66a206a49357,rnd_e6b3d2f6a312,5,cand_4afcb97351a1,2,refine,0.740942,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\winner_average_winner_only\mountain_lake\runtime\artifacts\cand_4afcb97351a1.png
feedback_slice,winner_average_winner_only,Winner average + winner only,mountain_lake,Mountain lake landscape,ses_66a206a49357,rnd_e6b3d2f6a312,5,cand_c5674235577e,3,orthogonal,0.850493,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\winner_average_winner_only\mountain_lake\runtime\artifacts\cand_c5674235577e.png
feedback_slice,linear_winner_only,Linear preference + winner only,mountain_lake,Mountain lake landscape,ses_8db65160e577,rnd_a0d632d7bdf9,1,cand_73766e4d682b,0,baseline_prompt,0.798201,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\linear_winner_only\mountain_lake\runtime\artifacts\cand_73766e4d682b.png
feedback_slice,linear_winner_only,Linear preference + winner only,mountain_lake,Mountain lake landscape,ses_8db65160e577,rnd_a0d632d7bdf9,1,cand_17413f4fb9b5,1,exploit,0.770045,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\linear_winner_only\mountain_lake\runtime\artifacts\cand_17413f4fb9b5.png
feedback_slice,linear_winner_only,Linear preference + winner only,mountain_lake,Mountain lake landscape,ses_8db65160e577,rnd_a0d632d7bdf9,1,cand_eb265161775e,2,refine,0.773539,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\linear_winner_only\mountain_lake\runtime\artifacts\cand_eb265161775e.png
feedback_slice,linear_winner_only,Linear preference + winner only,mountain_lake,Mountain lake landscape,ses_8db65160e577,rnd_a0d632d7bdf9,1,cand_6d8d7599220f,3,orthogonal,0.7243,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\linear_winner_only\mountain_lake\runtime\artifacts\cand_6d8d7599220f.png
feedback_slice,linear_winner_only,Linear preference + winner only,mountain_lake,Mountain lake landscape,ses_8db65160e577,rnd_34ef97d238e9,2,cand_ae860c8d481b,0,incumbent,0.798201,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\linear_winner_only\mountain_lake\runtime\artifacts\cand_73766e4d682b.png
feedback_slice,linear_winner_only,Linear preference + winner only,mountain_lake,Mountain lake landscape,ses_8db65160e577,rnd_34ef97d238e9,2,cand_03a14a8a0755,1,exploit,0.777738,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\linear_winner_only\mountain_lake\runtime\artifacts\cand_03a14a8a0755.png
feedback_slice,linear_winner_only,Linear preference + winner only,mountain_lake,Mountain lake landscape,ses_8db65160e577,rnd_34ef97d238e9,2,cand_c910e0af9061,2,refine,0.854379,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\linear_winner_only\mountain_lake\runtime\artifacts\cand_c910e0af9061.png
feedback_slice,linear_winner_only,Linear preference + winner only,mountain_lake,Mountain lake landscape,ses_8db65160e577,rnd_34ef97d238e9,2,cand_e8b9f8a330b1,3,orthogonal,0.82677,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\linear_winner_only\mountain_lake\runtime\artifacts\cand_e8b9f8a330b1.png
feedback_slice,linear_winner_only,Linear preference + winner only,mountain_lake,Mountain lake landscape,ses_8db65160e577,rnd_1d3ccf6a0d7d,3,cand_bd2673dbf422,0,incumbent,0.854379,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\linear_winner_only\mountain_lake\runtime\artifacts\cand_c910e0af9061.png
feedback_slice,linear_winner_only,Linear preference + winner only,mountain_lake,Mountain lake landscape,ses_8db65160e577,rnd_1d3ccf6a0d7d,3,cand_ba9abfea747e,1,exploit,0.807667,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\linear_winner_only\mountain_lake\runtime\artifacts\cand_ba9abfea747e.png
feedback_slice,linear_winner_only,Linear preference + winner only,mountain_lake,Mountain lake landscape,ses_8db65160e577,rnd_1d3ccf6a0d7d,3,cand_154a178b60b0,2,refine,0.775881,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\linear_winner_only\mountain_lake\runtime\artifacts\cand_154a178b60b0.png
feedback_slice,linear_winner_only,Linear preference + winner only,mountain_lake,Mountain lake landscape,ses_8db65160e577,rnd_1d3ccf6a0d7d,3,cand_46f3c3003ae9,3,orthogonal,0.828826,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\linear_winner_only\mountain_lake\runtime\artifacts\cand_46f3c3003ae9.png
feedback_slice,linear_winner_only,Linear preference + winner only,mountain_lake,Mountain lake landscape,ses_8db65160e577,rnd_1232c449d1b6,4,cand_d79571853479,0,incumbent,0.854379,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\linear_winner_only\mountain_lake\runtime\artifacts\cand_c910e0af9061.png
feedback_slice,linear_winner_only,Linear preference + winner only,mountain_lake,Mountain lake landscape,ses_8db65160e577,rnd_1232c449d1b6,4,cand_66cbc7497fca,1,exploit,0.805945,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\linear_winner_only\mountain_lake\runtime\artifacts\cand_66cbc7497fca.png
feedback_slice,linear_winner_only,Linear preference + winner only,mountain_lake,Mountain lake landscape,ses_8db65160e577,rnd_1232c449d1b6,4,cand_42447a2e5dc8,2,refine,0.832114,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\linear_winner_only\mountain_lake\runtime\artifacts\cand_42447a2e5dc8.png
feedback_slice,linear_winner_only,Linear preference + winner only,mountain_lake,Mountain lake landscape,ses_8db65160e577,rnd_1232c449d1b6,4,cand_5b4b94f00ade,3,orthogonal,0.810621,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\linear_winner_only\mountain_lake\runtime\artifacts\cand_5b4b94f00ade.png
feedback_slice,linear_winner_only,Linear preference + winner only,mountain_lake,Mountain lake landscape,ses_8db65160e577,rnd_c82b633293ca,5,cand_33f0aa8a998b,0,incumbent,0.854379,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\linear_winner_only\mountain_lake\runtime\artifacts\cand_c910e0af9061.png
feedback_slice,linear_winner_only,Linear preference + winner only,mountain_lake,Mountain lake landscape,ses_8db65160e577,rnd_c82b633293ca,5,cand_1e27cc522c3c,1,exploit,0.824607,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\linear_winner_only\mountain_lake\runtime\artifacts\cand_1e27cc522c3c.png
feedback_slice,linear_winner_only,Linear preference + winner only,mountain_lake,Mountain lake landscape,ses_8db65160e577,rnd_c82b633293ca,5,cand_228803214530,2,refine,0.835788,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\linear_winner_only\mountain_lake\runtime\artifacts\cand_228803214530.png
feedback_slice,linear_winner_only,Linear preference + winner only,mountain_lake,Mountain lake landscape,ses_8db65160e577,rnd_c82b633293ca,5,cand_f8c7d5d454a8,3,orthogonal,0.835793,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\linear_winner_only\mountain_lake\runtime\artifacts\cand_f8c7d5d454a8.png
feedback_slice,score_weighted_scalar,Score-weighted + scalar ratings,mountain_lake,Mountain lake landscape,ses_cf6aa62396c4,rnd_24596ca4ffbf,1,cand_6e06f92dfad6,0,baseline_prompt,0.815325,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\score_weighted_scalar\mountain_lake\runtime\artifacts\cand_6e06f92dfad6.png
feedback_slice,score_weighted_scalar,Score-weighted + scalar ratings,mountain_lake,Mountain lake landscape,ses_cf6aa62396c4,rnd_24596ca4ffbf,1,cand_56b2cb214df2,1,exploit,0.782869,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\score_weighted_scalar\mountain_lake\runtime\artifacts\cand_56b2cb214df2.png
feedback_slice,score_weighted_scalar,Score-weighted + scalar ratings,mountain_lake,Mountain lake landscape,ses_cf6aa62396c4,rnd_24596ca4ffbf,1,cand_4a8b63af11cd,2,refine,0.841823,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\score_weighted_scalar\mountain_lake\runtime\artifacts\cand_4a8b63af11cd.png
feedback_slice,score_weighted_scalar,Score-weighted + scalar ratings,mountain_lake,Mountain lake landscape,ses_cf6aa62396c4,rnd_24596ca4ffbf,1,cand_709f96030007,3,orthogonal,0.842815,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\score_weighted_scalar\mountain_lake\runtime\artifacts\cand_709f96030007.png
feedback_slice,score_weighted_scalar,Score-weighted + scalar ratings,mountain_lake,Mountain lake landscape,ses_cf6aa62396c4,rnd_9fb79fbbe805,2,cand_f49b17b983a1,0,incumbent,0.842815,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\score_weighted_scalar\mountain_lake\runtime\artifacts\cand_709f96030007.png
feedback_slice,score_weighted_scalar,Score-weighted + scalar ratings,mountain_lake,Mountain lake landscape,ses_cf6aa62396c4,rnd_9fb79fbbe805,2,cand_3018e85ec991,1,exploit,0.802473,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\score_weighted_scalar\mountain_lake\runtime\artifacts\cand_3018e85ec991.png
feedback_slice,score_weighted_scalar,Score-weighted + scalar ratings,mountain_lake,Mountain lake landscape,ses_cf6aa62396c4,rnd_9fb79fbbe805,2,cand_0af2ce036c72,2,refine,0.773676,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\score_weighted_scalar\mountain_lake\runtime\artifacts\cand_0af2ce036c72.png
feedback_slice,score_weighted_scalar,Score-weighted + scalar ratings,mountain_lake,Mountain lake landscape,ses_cf6aa62396c4,rnd_9fb79fbbe805,2,cand_9bc6d2155e02,3,orthogonal,0.857129,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\score_weighted_scalar\mountain_lake\runtime\artifacts\cand_9bc6d2155e02.png
feedback_slice,score_weighted_scalar,Score-weighted + scalar ratings,mountain_lake,Mountain lake landscape,ses_cf6aa62396c4,rnd_56d9f4316cd8,3,cand_d97e8ba81a57,0,incumbent,0.857129,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\score_weighted_scalar\mountain_lake\runtime\artifacts\cand_9bc6d2155e02.png
feedback_slice,score_weighted_scalar,Score-weighted + scalar ratings,mountain_lake,Mountain lake landscape,ses_cf6aa62396c4,rnd_56d9f4316cd8,3,cand_0be675e3ca6c,1,exploit,0.828747,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\score_weighted_scalar\mountain_lake\runtime\artifacts\cand_0be675e3ca6c.png
feedback_slice,score_weighted_scalar,Score-weighted + scalar ratings,mountain_lake,Mountain lake landscape,ses_cf6aa62396c4,rnd_56d9f4316cd8,3,cand_e880f90a02ea,2,refine,0.832204,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\score_weighted_scalar\mountain_lake\runtime\artifacts\cand_e880f90a02ea.png
feedback_slice,score_weighted_scalar,Score-weighted + scalar ratings,mountain_lake,Mountain lake landscape,ses_cf6aa62396c4,rnd_56d9f4316cd8,3,cand_005d64c62087,3,orthogonal,0.831679,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\score_weighted_scalar\mountain_lake\runtime\artifacts\cand_005d64c62087.png
feedback_slice,score_weighted_scalar,Score-weighted + scalar ratings,mountain_lake,Mountain lake landscape,ses_cf6aa62396c4,rnd_73d4aadad23c,4,cand_28d95a413464,0,incumbent,0.857129,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\score_weighted_scalar\mountain_lake\runtime\artifacts\cand_9bc6d2155e02.png
feedback_slice,score_weighted_scalar,Score-weighted + scalar ratings,mountain_lake,Mountain lake landscape,ses_cf6aa62396c4,rnd_73d4aadad23c,4,cand_425855ef330c,1,exploit,0.802932,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\score_weighted_scalar\mountain_lake\runtime\artifacts\cand_425855ef330c.png
feedback_slice,score_weighted_scalar,Score-weighted + scalar ratings,mountain_lake,Mountain lake landscape,ses_cf6aa62396c4,rnd_73d4aadad23c,4,cand_04f7e6831837,2,refine,0.764058,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\score_weighted_scalar\mountain_lake\runtime\artifacts\cand_04f7e6831837.png
feedback_slice,score_weighted_scalar,Score-weighted + scalar ratings,mountain_lake,Mountain lake landscape,ses_cf6aa62396c4,rnd_73d4aadad23c,4,cand_9733bbe75303,3,orthogonal,0.828236,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\score_weighted_scalar\mountain_lake\runtime\artifacts\cand_9733bbe75303.png
feedback_slice,score_weighted_scalar,Score-weighted + scalar ratings,mountain_lake,Mountain lake landscape,ses_cf6aa62396c4,rnd_d4bb7b064f1c,5,cand_1c6ddfe2f6f4,0,incumbent,0.857129,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\score_weighted_scalar\mountain_lake\runtime\artifacts\cand_9bc6d2155e02.png
feedback_slice,score_weighted_scalar,Score-weighted + scalar ratings,mountain_lake,Mountain lake landscape,ses_cf6aa62396c4,rnd_d4bb7b064f1c,5,cand_fe662c40021e,1,exploit,0.83309,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\score_weighted_scalar\mountain_lake\runtime\artifacts\cand_fe662c40021e.png
feedback_slice,score_weighted_scalar,Score-weighted + scalar ratings,mountain_lake,Mountain lake landscape,ses_cf6aa62396c4,rnd_d4bb7b064f1c,5,cand_ae819eec16c5,2,refine,0.800454,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\score_weighted_scalar\mountain_lake\runtime\artifacts\cand_ae819eec16c5.png
feedback_slice,score_weighted_scalar,Score-weighted + scalar ratings,mountain_lake,Mountain lake landscape,ses_cf6aa62396c4,rnd_d4bb7b064f1c,5,cand_d9d77d7e7413,3,orthogonal,0.782729,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\score_weighted_scalar\mountain_lake\runtime\artifacts\cand_d9d77d7e7413.png
feedback_slice,contrastive_top_k,Contrastive + top-k ranking,mountain_lake,Mountain lake landscape,ses_1f1532a89c8b,rnd_6b8e2362bf81,1,cand_700155ea359c,0,baseline_prompt,0.812759,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\contrastive_top_k\mountain_lake\runtime\artifacts\cand_700155ea359c.png
feedback_slice,contrastive_top_k,Contrastive + top-k ranking,mountain_lake,Mountain lake landscape,ses_1f1532a89c8b,rnd_6b8e2362bf81,1,cand_0d49272e9cbc,1,exploit,0.821605,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\contrastive_top_k\mountain_lake\runtime\artifacts\cand_0d49272e9cbc.png
feedback_slice,contrastive_top_k,Contrastive + top-k ranking,mountain_lake,Mountain lake landscape,ses_1f1532a89c8b,rnd_6b8e2362bf81,1,cand_1d4fd59a5684,2,refine,0.821959,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\contrastive_top_k\mountain_lake\runtime\artifacts\cand_1d4fd59a5684.png
feedback_slice,contrastive_top_k,Contrastive + top-k ranking,mountain_lake,Mountain lake landscape,ses_1f1532a89c8b,rnd_6b8e2362bf81,1,cand_31b9cae7fe61,3,orthogonal,0.754335,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\contrastive_top_k\mountain_lake\runtime\artifacts\cand_31b9cae7fe61.png
feedback_slice,contrastive_top_k,Contrastive + top-k ranking,mountain_lake,Mountain lake landscape,ses_1f1532a89c8b,rnd_0448759c04f3,2,cand_516ef2cd58a0,0,incumbent,0.821959,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\contrastive_top_k\mountain_lake\runtime\artifacts\cand_1d4fd59a5684.png
feedback_slice,contrastive_top_k,Contrastive + top-k ranking,mountain_lake,Mountain lake landscape,ses_1f1532a89c8b,rnd_0448759c04f3,2,cand_13cc0c9c60c4,1,exploit,0.833901,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\contrastive_top_k\mountain_lake\runtime\artifacts\cand_13cc0c9c60c4.png
feedback_slice,contrastive_top_k,Contrastive + top-k ranking,mountain_lake,Mountain lake landscape,ses_1f1532a89c8b,rnd_0448759c04f3,2,cand_62e991abfe4c,2,refine,0.822593,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\contrastive_top_k\mountain_lake\runtime\artifacts\cand_62e991abfe4c.png
feedback_slice,contrastive_top_k,Contrastive + top-k ranking,mountain_lake,Mountain lake landscape,ses_1f1532a89c8b,rnd_0448759c04f3,2,cand_18d6c5a6e408,3,orthogonal,0.802835,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\contrastive_top_k\mountain_lake\runtime\artifacts\cand_18d6c5a6e408.png
feedback_slice,contrastive_top_k,Contrastive + top-k ranking,mountain_lake,Mountain lake landscape,ses_1f1532a89c8b,rnd_dae0f91fedee,3,cand_bece13a57b79,0,incumbent,0.833901,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\contrastive_top_k\mountain_lake\runtime\artifacts\cand_13cc0c9c60c4.png
feedback_slice,contrastive_top_k,Contrastive + top-k ranking,mountain_lake,Mountain lake landscape,ses_1f1532a89c8b,rnd_dae0f91fedee,3,cand_550b02f4098a,1,exploit,0.807006,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\contrastive_top_k\mountain_lake\runtime\artifacts\cand_550b02f4098a.png
feedback_slice,contrastive_top_k,Contrastive + top-k ranking,mountain_lake,Mountain lake landscape,ses_1f1532a89c8b,rnd_dae0f91fedee,3,cand_87eb65b21f2f,2,refine,0.829196,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\contrastive_top_k\mountain_lake\runtime\artifacts\cand_87eb65b21f2f.png
feedback_slice,contrastive_top_k,Contrastive + top-k ranking,mountain_lake,Mountain lake landscape,ses_1f1532a89c8b,rnd_dae0f91fedee,3,cand_331d949ab4eb,3,orthogonal,0.834495,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\contrastive_top_k\mountain_lake\runtime\artifacts\cand_331d949ab4eb.png
feedback_slice,contrastive_top_k,Contrastive + top-k ranking,mountain_lake,Mountain lake landscape,ses_1f1532a89c8b,rnd_de1253c3e45d,4,cand_3c4561e9eb4b,0,incumbent,0.834495,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\contrastive_top_k\mountain_lake\runtime\artifacts\cand_331d949ab4eb.png
feedback_slice,contrastive_top_k,Contrastive + top-k ranking,mountain_lake,Mountain lake landscape,ses_1f1532a89c8b,rnd_de1253c3e45d,4,cand_b5782f3c62a1,1,exploit,0.81945,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\contrastive_top_k\mountain_lake\runtime\artifacts\cand_b5782f3c62a1.png
feedback_slice,contrastive_top_k,Contrastive + top-k ranking,mountain_lake,Mountain lake landscape,ses_1f1532a89c8b,rnd_de1253c3e45d,4,cand_c4121b7ebe4b,2,refine,0.800141,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\contrastive_top_k\mountain_lake\runtime\artifacts\cand_c4121b7ebe4b.png
feedback_slice,contrastive_top_k,Contrastive + top-k ranking,mountain_lake,Mountain lake landscape,ses_1f1532a89c8b,rnd_de1253c3e45d,4,cand_722d5700ee51,3,orthogonal,0.743327,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\contrastive_top_k\mountain_lake\runtime\artifacts\cand_722d5700ee51.png
feedback_slice,contrastive_top_k,Contrastive + top-k ranking,mountain_lake,Mountain lake landscape,ses_1f1532a89c8b,rnd_c839066bbd8f,5,cand_b611f21cb677,0,incumbent,0.834495,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\contrastive_top_k\mountain_lake\runtime\artifacts\cand_331d949ab4eb.png
feedback_slice,contrastive_top_k,Contrastive + top-k ranking,mountain_lake,Mountain lake landscape,ses_1f1532a89c8b,rnd_c839066bbd8f,5,cand_49385e98ab80,1,exploit,0.826027,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\contrastive_top_k\mountain_lake\runtime\artifacts\cand_49385e98ab80.png
feedback_slice,contrastive_top_k,Contrastive + top-k ranking,mountain_lake,Mountain lake landscape,ses_1f1532a89c8b,rnd_c839066bbd8f,5,cand_3d436af337ab,2,refine,0.784313,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\contrastive_top_k\mountain_lake\runtime\artifacts\cand_3d436af337ab.png
feedback_slice,contrastive_top_k,Contrastive + top-k ranking,mountain_lake,Mountain lake landscape,ses_1f1532a89c8b,rnd_c839066bbd8f,5,cand_2c204d4f5973,3,orthogonal,0.807165,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\feedback_slice\contrastive_top_k\mountain_lake\runtime\artifacts\cand_2c204d4f5973.png
sampler_slice,random_local,Random local,cat_portrait_bw,Black-and-white cat portrait,ses_6361be90505e,rnd_829021fadb0f,1,cand_ba85839581b4,0,baseline_prompt,0.839868,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\sampler_slice\random_local\cat_portrait_bw\runtime\artifacts\cand_ba85839581b4.png
sampler_slice,random_local,Random local,cat_portrait_bw,Black-and-white cat portrait,ses_6361be90505e,rnd_829021fadb0f,1,cand_7e36be2ef2da,1,exploit,0.846024,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\sampler_slice\random_local\cat_portrait_bw\runtime\artifacts\cand_7e36be2ef2da.png
sampler_slice,random_local,Random local,cat_portrait_bw,Black-and-white cat portrait,ses_6361be90505e,rnd_829021fadb0f,1,cand_01e2dfe2bc97,2,explore,0.802981,E:\Projects\StableSteering\paper\results\sampler_feedback_comparison\runs\sampler_slice\random_local\cat_portrait_bw\runtime\artifacts\cand_01e2dfe2bc97.png
